molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL1258001,93.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(NS(C)(=O)=O)cc(C(C)(C)C)c2)CCCCC1,7.031517051446065,565.278584232,5,4,4.491100000000004,True
CHEMBL3656153,93.3,nM,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CC=C(F)CC1,7.0301183562535,388.16993951200004,5,1,4.149580000000003,True
CHEMBL3905742,93.5,nM,CC(C)(O)c1nc(N2C[C@H]3CSC(N)=N[C@@]3(c3cccnc3)C2)ncc1F,7.029188389127482,388.14815851200007,8,2,1.6313000000000002,True
CHEMBL3688695,93.6,nM,Cc1ccc(NC(=O)c2ccc(C#N)cn2)cc1[C@@]1(C(F)F)N=C(N)O[C@@H]2C[C@@H]21,7.028724151261895,397.13503122400004,6,2,2.7078000000000007,True
CHEMBL3688738,93.6,nM,Cc1nc(OCC(F)(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,7.028724151261895,505.094008184,7,2,3.669120000000002,True
CHEMBL3653421,94.0,nM,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)COCC(N)=N3)c2)nc1,7.026872146400302,371.1193811600001,6,2,1.8968800000000001,True
CHEMBL4108012,94.0,nM,[C-]#[N+]C1(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)CCC1,7.026872146400302,391.1136669120001,7,2,2.6053900000000008,True
CHEMBL2349613,94.0,nM,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(C#N)c4)cc32)N=C1N,7.026872146400302,360.15862588000005,5,1,2.7683800000000005,True
CHEMBL3923927,94.0,nM,Cc1cc(C(F)F)cnc1C(=O)Nc1cc(C)c(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,7.026872146400302,492.139623388,5,2,4.858140000000003,True
CHEMBL2047907,94.0,nM,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(C4CC4)c3)[C@@H]2O)c1,7.026872146400302,474.2352422,5,3,3.6892000000000014,True
CHEMBL4212335,94.1,nM,C[C@@]1(c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)C=C(CF)OC(N)=N1,7.026410376572743,398.100203188,6,2,3.4171000000000014,True
CHEMBL3688759,94.4,nM,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)O[C@@H]2C[C@@H]21,7.025028005701931,375.08983062000004,6,2,2.4699999999999998,True
CHEMBL3688767,94.9,nM,N#Cc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,7.022733787572707,424.12594376000004,7,2,3.4214800000000016,True
CHEMBL4207962,94.9,nM,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C=C(CF)OC(N)=N1,7.022733787572707,417.080408808,6,2,3.4115800000000007,True
CHEMBL3670301,95.0,nM,CC(C)=C1C[C@@](C)(c2cc(NC(=O)c3cnc(C)cn3)ccc2F)N=C(N)S1,7.022276394711152,399.152909544,6,2,4.137120000000002,True
CHEMBL3653395,95.0,nM,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)COCC(N)=N1,7.022276394711152,353.128802972,6,2,1.9472800000000001,True
CHEMBL3895635,95.3,nM,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(NC(=O)c3cnc(OC)cn3)ccc1O2,7.020907099361674,465.14484696,9,2,2.969500000000001,True
CHEMBL3688801,95.4,nM,NC1=N[C@@](c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.020451625295905,435.08852888,6,2,3.8766000000000025,True
CHEMBL3892989,95.6,nM,C[C@@]1(c2cc(Nc3nccc4cc(C#N)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.0195421077239,445.12742098,8,2,3.660280000000001,True
CHEMBL2403773,96.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1,7.017728766960431,372.11531709600007,4,2,3.7386000000000017,True
CHEMBL3900882,96.0,nM,Cc1cc(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)n(C)c1,7.017728766960431,358.1263604480001,5,2,3.5153200000000018,True
CHEMBL1916007,96.0,nM,CCCC[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,7.017728766960431,467.25956303999993,5,4,1.5029999999999997,True
CHEMBL5187186,96.0,nM,C[C@@]1(c2cc(-c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1,7.017728766960431,329.1095034440001,3,1,4.153300000000003,True
CHEMBL3670307,96.0,nM,Cc1cc(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)n(C)n1,7.017728766960431,359.1216094160001,6,2,2.9103200000000005,True
CHEMBL3915000,96.5,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)C[C@@H](C(F)(F)F)O1,7.015472686656207,449.06779343600004,6,2,3.352100000000002,True
CHEMBL3915529,97.0,nM,Cc1cc(OCC2CC2)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,7.013228265733755,498.16903169600005,6,2,4.590420000000003,True
CHEMBL3974767,97.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccccc3C(F)(F)F)C[C@H]2CS1,7.013228265733755,428.098175264,4,1,5.018200000000003,True
CHEMBL3658616,97.0,nM,CC1=C[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O1,7.013228265733755,365.128802972,6,2,2.80858,True
CHEMBL190644,97.0,nM,CCOCCCNC(=O)c1cc(NC(=O)Nc2cccc(Cl)c2)ccc1N(C)C,7.013228265733755,418.17716840400004,4,3,4.206400000000003,True
CHEMBL3653450,97.0,nM,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCC(F)F)cn3)ccc2F)(C(F)F)COC1,7.013228265733755,445.117330472,7,2,2.359700000000001,True
CHEMBL1821828,97.0,nM,COc1cccnc1-c1ccc2nc(N)c(CC(C)C(=O)NCCC(C)(C)C)cc2c1,7.013228265733755,420.252526264,5,2,4.618600000000004,True
CHEMBL3670309,97.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(-c4ccc[nH]4)cn3)ccc2F)C=CSC(N)=N1,7.013228265733755,407.121609416,5,3,4.2585000000000015,True
CHEMBL4752715,97.0,nM,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)c(F)c1,7.013228265733755,302.15945508,2,1,3.3289000000000026,True
CHEMBL3683855,97.1,nM,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)c1,7.012780770091995,436.11137458800005,6,2,3.498120000000001,True
CHEMBL3703235,97.5,nM,CC1(C)Oc2ccc(NC(=O)c3ncc(Cl)cc3F)cc2C2(COC(N)=N2)C12COC2,7.010995384301463,446.11571102,7,2,2.8542000000000005,True
CHEMBL3922159,97.8,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1[C@]21N=C(N)N([C@@H](C)c2ccccc2)C1=O,7.009661145212399,471.28857742400004,4,1,5.274100000000005,True
CHEMBL4092083,98.0,nM,O=C(Nc1ccc(F)cc1)c1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1,7.008773924307505,396.13863938400004,2,3,5.616400000000004,True
CHEMBL3357669,98.0,nM,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,7.008773924307505,375.158291532,6,1,3.095580000000001,True
CHEMBL3653454,98.0,nM,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)co1,7.008773924307505,368.10962500000005,6,2,2.22222,True
CHEMBL202602,98.0,nM,CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)c2ccccc2)c1)S(C)(=O)=O,7.008773924307505,535.2140921559999,6,3,2.7674000000000003,True
CHEMBL4759108,98.0,nM,Fc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c(F)c1,7.008773924307505,343.12446653999996,6,0,2.7364000000000006,True
CHEMBL3948054,98.0,nM,Cc1noc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,7.008773924307505,394.0881804360001,10,2,1.76862,True
CHEMBL2181899,99.0,nM,C#Cc1ccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,7.00436480540245,519.309706792,6,3,3.722200000000001,True
CHEMBL3913262,99.0,nM,N#Cc1cccc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c1,7.00436480540245,385.106039604,5,1,3.871080000000002,True
CHEMBL3688722,99.0,nM,Cc1cc(NC(=O)c2ncc(C#N)cn2)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,7.00436480540245,416.1208583800001,7,2,2.2419000000000002,True
CHEMBL2349497,99.0,nM,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(F)c4)cc32)N=C1N,7.00436480540245,353.1539551000001,4,1,3.035800000000001,True
CHEMBL4081363,99.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)[C@H](C)N1.Cl,7.00436480540245,476.22534172,5,3,3.094600000000001,True
CHEMBL3127074,99.0,nM,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncc(F)c3)ccc1O2,7.00436480540245,369.14886971999994,6,1,2.6155,True
CHEMBL3954597,99.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3cccc(Cl)c3)cc1C21N=C(N)N(C)O1,7.00436480540245,427.16626937200004,6,1,4.608300000000004,True
CHEMBL3127083,99.0,nM,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccc(OC(F)F)c3)c(F)cc1O[C@H]1CCOC[C@@H]12,7.00436480540245,447.1405907799999,6,1,2.8736000000000015,True
CHEMBL3683874,99.0,nM,Cc1cc(C(F)F)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,7.00436480540245,438.10703815600004,5,2,4.131520000000002,True
CHEMBL3650850,99.1,nM,COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(COC(N)=N2)C2(CC2)C(C)(C)O3)cn1,7.003926345514724,409.17500421600005,8,2,2.2289000000000003,True
CHEMBL3656188,99.1,nM,CCCN1C(=O)C2(N=C1N)c1cc(C#N)ccc1CC21CCC(OC)CC1,7.003926345514724,366.205576072,5,1,2.45198,True
CHEMBL3688615,99.8,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(OCF)cn3)ccc2Cl)[C@H]2C[C@H]2O1,7.000869458712629,422.095724524,6,2,3.191300000000002,True
CHEMBL582828,100.0,nM,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N3CCCN=C32)cc1,7.0,398.18550932400007,7,1,2.8283000000000005,True
CHEMBL1824133,100.0,nM,CN1C(=O)C(c2cccc(-c3cncnc3)c2)(c2cnn(C)c2)N=C1N,7.0,347.14945816400007,7,1,0.9073999999999998,True
CHEMBL403820,100.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cc(OC)cc(OC)c2)cc(N2CCCC2=O)c1,7.0,560.2998703799999,7,4,3.7542000000000018,True
CHEMBL2386722,100.0,nM,COCC[C@]1(c2nc(NC(=O)c3ncc(C#N)cc3C)ccc2F)N=C(N)OCC1(F)F,7.0,448.14707312800005,8,2,2.2601000000000004,True
CHEMBL2347191,100.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,7.0,494.1188879440001,6,2,3.9476000000000013,True
CHEMBL590829,100.0,nM,CN1C(=O)C(c2cccc(NC(=O)c3ccco3)c2)(C2CCCCC2)N=C1N,7.0,380.1848406280001,5,2,3.0942000000000007,True
CHEMBL3640224,100.0,nM,C=C(C)COc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,7.0,397.1572459760001,7,2,3.350600000000001,True
CHEMBL211384,100.0,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(C)=O,7.0,498.3781207,5,4,2.2184000000000017,True
CHEMBL3653690,100.0,nM,CC1=NC2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1CC21CCOCC1,7.0,379.1451400039999,4,1,4.344400000000003,True
CHEMBL3645150,100.0,nM,C/C=C/COc1ccc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)nc1,7.0,396.1619970080001,6,2,3.9556000000000022,True
CHEMBL1091999,100.0,nM,Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,7.0,453.13563794000004,6,1,6.083300000000004,True
CHEMBL403593,100.0,nM,CCCCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O,7.0,557.3065132319999,5,3,3.7291000000000025,True
CHEMBL584521,100.0,nM,NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,7.0,452.1572438880001,7,1,3.718300000000003,True
CHEMBL3653471,100.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,7.0,395.12052403200005,7,2,1.7244,True
CHEMBL598257,100.0,nM,Cc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccn1,7.0,357.158960228,5,1,2.4823200000000005,True
CHEMBL2048048,100.0,nM,COCCOc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,7.0,508.240721504,7,3,2.8370000000000006,True
CHEMBL4114125,100.0,nM,C[C@]1(c2cc(NC3CCc4cc(Cl)ccc43)ccc2F)COCC(N)=N1,7.0,373.13571819200007,4,2,4.181100000000003,True
CHEMBL3653708,100.0,nM,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,7.0,437.18700481600007,5,1,5.347800000000005,True
CHEMBL2177470,100.0,nM,CC(C)Oc1cc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,7.0,477.20975572399993,5,1,3.7384000000000035,True
CHEMBL1209894,100.0,nM,C=C(C)c1cccc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,7.0,456.258834768,3,3,4.855200000000004,True
CHEMBL3653400,100.0,nM,COc1ccc(C(=O)Nc2cccc([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)c2)nc1,7.0,422.1565751920001,6,2,3.2661000000000007,True
CHEMBL1097354,100.0,nM,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)C3CC3)CCN2)c1,7.0,634.26366244,7,3,1.992220000000001,True
CHEMBL1097332,100.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1,7.0,660.2905458839999,8,3,2.6336200000000005,True
CHEMBL2180015,100.0,nM,CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,7.0,344.16371125999996,5,2,3.2201000000000004,True
CHEMBL231325,100.0,nM,CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,7.0,574.315520444,6,4,3.5481000000000016,True
CHEMBL231542,100.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,7.0,545.325356856,5,3,4.757620000000004,True
CHEMBL1270135,100.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCCCF)c2)N=C1N,7.0,439.1519044120001,5,1,3.5859000000000014,True
CHEMBL570982,100.0,nM,CON[C@H]1CC[C@@](NC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CN1,7.0,518.3068475800001,6,5,3.016000000000001,True
CHEMBL3688756,100.5,nM,[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)n2)nc1,6.997833938243493,402.1052083160001,6,2,2.61259,True
CHEMBL3653389,101.0,nM,C[C@@]1(c2cc(Br)cc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1,6.995678626217358,422.014515532,5,2,3.352400000000001,True
CHEMBL3962126,101.0,nM,COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C)c1,6.995678626217358,433.1242315960001,9,2,2.7892200000000003,True
CHEMBL3653730,101.0,nM,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CC1,6.995678626217358,360.114174224,4,1,4.199480000000003,True
CHEMBL3893517,101.7,nM,COC1CCC2(CC1)Cc1ccc(C3CC3)cc1C21N=C(N)N(C)C1=O,6.992679047077256,353.21032710400004,4,1,2.6775,True
CHEMBL3939821,102.0,nM,COc1cnc(C(=O)Nc2cnc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,6.991399828238082,428.122001252,8,2,2.1526999999999994,True
CHEMBL3656277,102.0,nM,CCOCCCc1ccc2c(c1)C1(N=C(N)N(CC(F)F)C1=O)[C@]1(CC[C@H](OC)CC1)C2,6.991399828238082,449.24899835599996,5,1,3.4045000000000023,True
CHEMBL3670334,102.0,nM,C=C1C[C@@](C)(c2cncc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)c2)N=C(N)S1,6.991399828238082,441.0637934400001,6,2,4.581600000000003,True
CHEMBL3634124,102.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3F)c2)cn1,6.991399828238082,377.129945844,7,2,1.7748,True
CHEMBL3910968,103.0,nM,Cc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,6.987162775294828,393.09293146800013,9,2,2.37362,True
CHEMBL4208552,103.0,nM,CC1=C[C@@](CF)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O1,6.987162775294828,383.11938116000005,6,2,2.7581800000000003,True
CHEMBL3961673,103.0,nM,C[C@@]1(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,6.987162775294828,431.077215248,6,2,3.4025000000000007,True
CHEMBL3902829,103.0,nM,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)n1,6.987162775294828,477.1235587240001,7,2,3.65892,True
CHEMBL3688754,103.4,nM,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,6.985479461242076,409.050858268,6,2,3.123400000000001,True
CHEMBL1258466,104.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)(C)C)cs2)CCCCC1,6.982966660701219,478.246555832,4,3,5.181100000000004,True
CHEMBL3688664,104.0,nM,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,6.982966660701219,474.11265969199997,6,2,3.6079000000000025,True
CHEMBL3945730,104.2,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)N(C(C)C)C1=O,6.982132281036495,419.12083917200005,4,1,3.3412000000000015,True
CHEMBL3656154,104.6,nM,CN1OC2(N=C1N)c1ccccc1CC21CCc2ccccc2CC1,6.980468315468745,333.184112356,4,1,3.1526000000000014,True
CHEMBL4110028,105.0,nM,CC(C)(O)c1nc(N2C[C@H]3CSC(N)=[N+](c4cnccn4)[C@H]3C2)ncc1F,6.978810700930062,390.15068393209003,8,2,0.8435999999999996,True
CHEMBL3983234,105.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3ccc(Cl)cc3)cc1C21N=C(N)N(C)O1,6.978810700930062,427.16626937200004,6,1,4.608300000000004,True
CHEMBL3967113,106.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cc3)cs2)CO1,6.97469413473523,454.09448893999996,8,2,3.678600000000002,True
CHEMBL562554,106.0,nM,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC)cc13)N(C)S(=O)(=O)CC2,6.97469413473523,484.2144265039999,6,3,1.9046999999999998,True
CHEMBL3688616,106.6,nM,Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)c1,6.972242795309446,404.146010508,5,2,3.283640000000002,True
CHEMBL3650852,107.0,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1,6.97061622231479,425.169918836,9,2,1.4652999999999994,True
CHEMBL3673197,107.0,nM,Cc1coc([C@H]2C[C@H]3CSC(N)=NC3(c3cc(C#N)ccc3F)CO2)n1,6.97061622231479,372.10562500400005,7,1,3.0284000000000013,True
CHEMBL3947194,108.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)(F)F)cn3)cs2)CO1,6.966576244513051,473.08031609599993,9,2,3.370800000000001,True
CHEMBL3688825,108.1,nM,[C-]#[N+]c1cnc2c(c1)CC[C@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,6.96617430604669,413.14634485600004,5,2,4.0646900000000015,True
CHEMBL3956802,108.3,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CN3CCC(F)(F)C3)cc1C21N=C(N)N(C)C1=O,6.96537154337468,432.23368264000004,5,1,2.6411000000000007,True
CHEMBL3650826,109.0,nM,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2,6.962573502059376,442.140782896,7,2,3.0235200000000013,True
CHEMBL3640292,109.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(Cl)ccc3F)C2)nc(C)c1F,6.962573502059376,436.122607968,6,2,2.0532900000000005,True
CHEMBL3653470,110.0,nM,Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,6.958607314841775,378.1303604440001,5,2,2.62922,True
CHEMBL1916004,110.0,nM,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,6.958607314841775,557.3065132319999,5,4,3.115900000000001,True
CHEMBL4111699,110.0,nM,C[C@]1(c2nc(NC(=O)c3ncc(OCF)cc3Cl)ccc2F)N=C(N)OCC1(F)F,6.958607314841775,447.07212986800005,7,2,3.0226000000000006,True
CHEMBL3265330,110.0,nM,NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@@H]1COCC[C@H]12,6.958607314841775,371.10366911599994,6,1,2.739700000000001,True
CHEMBL3634129,110.0,nM,C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1C(F)(F)F,6.958607314841775,431.077215248,6,2,3.054900000000001,True
CHEMBL3640228,110.0,nM,C[C@@]1(c2cc(NC(=O)c3cnc(-c4ccco4)cn3)ccc2F)CCSC(N)=N1,6.958607314841775,411.11652403600004,7,2,3.794800000000002,True
CHEMBL1209055,110.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-c3cscn3)c2)CCCCC1,6.958607314841775,499.21050467200007,5,3,4.945600000000004,True
CHEMBL4204215,110.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cccs2)CO1,6.958607314841775,268.070405132,5,1,2.429900000000001,True
CHEMBL1270133,110.0,nM,CCC(C)Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,6.958607314841775,401.1914834800001,4,1,3.906900000000002,True
CHEMBL2347196,110.0,nM,C[C@]1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,6.958607314841775,463.1079086600001,7,2,3.0045,True
CHEMBL3701715,110.0,nM,Cl.N#Cc1ccc([C@]23CN(c4ncc(F)cn4)C[C@H]2CSC(N)=N3)s1,6.958607314841775,396.03939234800004,8,1,2.36388,True
CHEMBL2347199,110.0,nM,Cn1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,6.958607314841775,367.125609412,6,2,2.0069,True
CHEMBL401587,110.0,nM,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCCCO)cc1,6.958607314841775,468.19281846800004,4,3,4.077600000000002,True
CHEMBL3645157,110.0,nM,CCCOc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,6.958607314841775,385.1572459760001,7,2,3.1845000000000008,True
CHEMBL443509,110.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1OC,6.958607314841775,598.2766903240001,6,4,4.764400000000004,True
CHEMBL3966983,110.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(N3CCCC3=O)cc1C21N=C(N)N(C)C1=O,6.958607314841775,396.2161407560001,5,1,1.9268999999999998,True
CHEMBL3640237,110.0,nM,C[C@]1(c2cc(NC(=O)c3ncccc3F)ccc2F)N=C(N)SCC1(F)F,6.958607314841775,398.08244494800005,5,2,3.5241000000000007,True
CHEMBL3705030,110.0,nM,N#Cc1ccc([C@]23CN(c4ncc(F)cn4)C[C@H]2CSC(N)=N3)s1,6.958607314841775,360.0627146360001,8,1,1.9420799999999998,True
CHEMBL3653396,110.0,nM,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1,6.958607314841775,362.09458165200004,5,2,2.729,True
